car_id,car_price,car_quantity,car_year,car_used,car_mm,car_color
568,29049,17,2010,True,Honda Accord,Red
569,30808,6,2022,True,Dodge Challenger,Maroon
570,136577,14,2008,True,Honda Accord,Green
571,19349,42,2002,True,Toyota Land Cruiser,Red
572,86132,48,2015,True,Jeep Wrangler,White
573,112905,50,2019,True,Honda Accord,Yellow
574,100398,24,2001,True,Audi A6,Yellow
575,11153,23,2003,True,Ford Bronco,Green
576,81071,31,2002,True,Cadillac Escalade,Green
577,19410,22,2000,True,Nissan Altima,Red
578,111711,15,2006,True,Toyota 4Runner,Yellow
579,93786,15,2019,True,Jeep Cherokee,Grey
580,24565,37,2007,True,Dodge Challenger,Black
581,80395,36,2015,True,Dodge Challenger,Yellow
582,34329,33,2002,True,Toyota Land Cruiser,Light Blue
583,45492,30,2002,True,Nissan Altima,Maroon
584,100326,1,2020,True,Jeep Cherokee,Yellow
585,71602,30,2003,True,Ford Expedition,Black
586,26420,21,2013,True,Ford Bronco,White
587,108543,29,2021,True,Jeep Cherokee,Black
588,78206,22,2002,True,Audi A6,Maroon
589,41993,45,2007,True,Toyota 4Runner,Maroon
590,130804,4,2017,True,Toyota 4Runner,Black
591,139565,31,2006,True,Honda Accord,Blue
592,51213,45,2003,True,Toyota Land Cruiser,Yellow
593,132839,9,2007,True,Ford Escape,Light Blue
594,85475,38,1998,True,Honda Accord,Yellow
595,36561,45,2003,True,Toyota Sienna,Grey
596,18898,1,2024,False,Dodge Challenger,Red
597,38789,19,2009,True,Nissan Altima,Black
598,98981,40,2023,False,Toyota Land Cruiser,Red
599,11026,28,2010,True,Toyota Camry,Red
600,99590,31,2013,True,Ford Escape,Green
601,123560,8,2014,True,Toyota Sienna,Black
602,17188,48,2019,True,Audi A3,Yellow
603,126954,15,2005,True,Toyota RAV4,White
604,106541,39,2005,True,Toyota Land Cruiser,Grey
605,88745,22,2021,True,Dodge Challenger,Yellow
606,38920,23,2018,True,Toyota Corolla,Light Blue
607,100996,10,2021,True,Audi A6,Red
608,140394,35,2011,True,Jeep Cherokee,Grey
609,75506,23,2006,True,Dodge Challenger,Green
610,141980,20,2017,True,Toyota Corolla,Yellow
611,38893,14,2001,True,Audi A3,Light Blue
612,129710,21,1998,True,Honda Civic,Blue
613,119027,49,2007,True,Toyota Sienna,Red
614,63039,3,2004,True,Dodge Challenger,Grey
615,64521,43,2004,True,Toyota Land Cruiser,Grey
616,100980,26,2022,True,Toyota Land Cruiser,Blue
617,125524,35,2021,True,Ford Bronco,Black
618,70974,8,1999,True,Toyota Land Cruiser,Blue
619,53394,36,2015,True,Jeep Cherokee,White
620,85459,8,2023,False,Toyota RAV4,White
621,9268,11,2007,True,Jeep Wrangler,Light Blue
622,21673,14,2001,True,Toyota RAV4,Yellow
623,89673,12,2024,False,Ford Escape,Yellow
624,131479,21,2007,True,Cadillac Escalade,Maroon
625,42010,32,2000,True,Honda Accord,Red
626,112849,24,2023,False,Cadillac Escalade,Green
627,85469,1,2017,True,Toyota Corolla,White
628,115987,34,2009,True,Ford Escape,Maroon
629,75599,12,2006,True,Toyota Corolla,Green
630,78825,17,2009,True,Jeep Wrangler,Black
631,90116,25,2001,True,Nissan Altima,Blue
632,30063,39,2021,True,Toyota RAV4,Black
633,125331,25,2007,True,Jeep Wrangler,Green
634,43179,30,2005,True,Toyota 4Runner,Green
635,14090,24,2000,True,Ford Escape,Green
636,62442,50,2023,False,Dodge Challenger,Green
637,16196,18,2011,True,Jeep Cherokee,White
638,40663,19,2011,True,Dodge Challenger,White
639,8453,13,2019,True,Chevrolet Tahoe,Grey
640,108412,40,2010,True,Chevrolet Tahoe,Blue
641,16490,9,2008,True,Audi A6,Light Blue
642,10314,38,2015,True,Audi A6,Yellow
643,61518,8,2008,True,Toyota RAV4,Green
644,139588,38,2011,True,Nissan Altima,Grey
645,39852,32,2019,True,Honda Civic,Yellow
646,95341,47,2024,False,Toyota Land Cruiser,Light Blue
647,88554,10,2015,True,Nissan Altima,Green
648,108126,19,1999,True,Honda Civic,Yellow
649,81248,25,2002,True,Toyota Corolla,Light Blue
650,64191,11,2009,True,Toyota Camry,Light Blue
651,137672,38,2020,True,Audi A6,Red
652,125891,23,2014,True,Toyota 4Runner,Green
653,35006,21,2006,True,Toyota Sienna,Blue
654,121397,20,2011,True,Toyota Corolla,Green
655,57211,33,2005,True,Audi A3,Light Blue
656,59221,4,2004,True,Toyota Camry,Blue
657,84733,36,2007,True,Ford Expedition,Yellow
658,16857,29,2018,True,Toyota Land Cruiser,Red
659,134962,14,2000,True,Nissan Altima,Red
660,137763,26,2006,True,Honda Accord,Yellow
661,9702,14,2010,True,Honda Civic,Blue
662,97323,11,2004,True,Honda Civic,Green
663,141703,8,2010,True,Audi A3,Grey
664,57699,15,2004,True,Jeep Cherokee,Red
665,112487,9,2008,True,Cadillac Escalade,Red
666,96289,5,2023,False,Jeep Wrangler,Maroon
667,48488,2,2007,True,Ford Escape,Grey
668,19847,7,1998,True,Toyota Land Cruiser,Red
669,107927,43,2001,True,Jeep Cherokee,Light Blue
670,93060,47,2006,True,Honda Accord,Grey
671,55319,19,2010,True,Toyota RAV4,White
672,65656,15,2020,True,Cadillac Escalade,Light Blue
673,38475,30,2011,True,Toyota 4Runner,Maroon
674,112699,17,2014,True,Toyota Camry,Green
675,25298,33,2015,True,Cadillac Escalade,Yellow
676,131363,1,2010,True,Toyota Corolla,Yellow
677,78742,1,2004,True,Audi A6,Red
678,45887,11,2004,True,Jeep Cherokee,Yellow
679,142457,41,2018,True,Toyota RAV4,Light Blue
680,88823,50,1998,True,Dodge Challenger,Blue
681,55113,1,2001,True,Jeep Wrangler,Maroon
682,56380,41,2019,True,Cadillac Escalade,Black
683,115182,34,2023,False,Jeep Cherokee,Black
684,116334,34,2018,True,Honda Civic,Grey
685,6682,29,2002,True,Ford Expedition,Light Blue
686,5492,25,1999,True,Audi A3,Black
687,104643,21,2021,True,Ford Bronco,Green
688,62314,4,2009,True,Ford Expedition,Black
689,145422,2,2012,True,Ford Bronco,Yellow
690,116410,6,2019,True,Jeep Cherokee,Maroon
691,118123,15,2021,True,Ford Expedition,Light Blue
692,51636,21,2014,True,Dodge Challenger,Light Blue
693,104325,21,2009,True,Audi A3,Red
694,102804,26,2008,True,Cadillac Escalade,Light Blue
695,136183,27,2005,True,Jeep Wrangler,Blue
696,20969,13,2003,True,Ford Bronco,Maroon
697,146191,19,2020,True,Toyota RAV4,Black
698,146999,11,2004,True,Toyota Land Cruiser,Grey
699,149470,35,2002,True,Jeep Wrangler,Green
700,130236,21,2009,True,Jeep Wrangler,Light Blue
701,52790,45,2008,True,Jeep Wrangler,Green
702,9991,17,2005,True,Ford Escape,Grey
703,30280,11,2002,True,Ford Escape,Blue
704,87356,44,2006,True,Jeep Cherokee,Red
705,47476,45,2001,True,Audi A3,White
706,30573,6,2003,True,Dodge Challenger,Green
707,81130,49,2023,False,Toyota RAV4,Light Blue
708,25663,38,1998,True,Toyota Camry,Red
709,132548,44,2020,True,Ford Expedition,Light Blue
710,113252,44,2000,True,Toyota Corolla,Green
711,42226,25,2011,True,Jeep Wrangler,White
712,64244,24,2012,True,Toyota Camry,Grey
713,57563,49,2021,True,Ford Escape,White
714,55545,30,2004,True,Cadillac Escalade,Maroon
715,83768,12,2018,True,Toyota Sienna,Light Blue
716,106195,16,2013,True,Toyota Sienna,Red
717,100204,42,2011,True,Audi A6,Yellow
718,122601,22,2013,True,Dodge Challenger,Grey
719,63630,28,2004,True,Honda Civic,Green
720,40404,18,1998,True,Audi A6,Green
721,60320,33,2009,True,Toyota Land Cruiser,Black
722,13538,4,2000,True,Audi A3,Light Blue
723,123542,21,2015,True,Toyota Corolla,Yellow
724,49860,49,2023,False,Toyota Land Cruiser,Yellow
725,21279,46,2020,True,Toyota Corolla,Black
726,124730,34,2010,True,Jeep Cherokee,White
727,134577,21,2019,True,Jeep Wrangler,White
728,63433,33,2015,True,Toyota 4Runner,Grey
729,39623,19,2005,True,Toyota Sienna,Grey
730,65354,32,2022,True,Toyota Sienna,White
731,34624,34,2024,False,Ford Escape,Green
732,5358,7,2018,True,Toyota Camry,Red
733,131273,16,1998,True,Ford Bronco,Grey
734,92200,9,2009,True,Toyota 4Runner,White
735,110634,5,2021,True,Nissan Altima,Light Blue
736,145714,41,2017,True,Toyota 4Runner,Green
737,60182,15,2019,True,Toyota Sienna,Maroon
738,26248,37,2014,True,Toyota Camry,Black
739,44714,35,1999,True,Ford Escape,White
740,108980,35,2023,False,Jeep Wrangler,Blue
741,130356,21,2006,True,Toyota Corolla,White
742,148491,26,2007,True,Ford Expedition,Black
743,10040,6,2014,True,Chevrolet Tahoe,Yellow
744,58725,14,2021,True,Honda Civic,Light Blue
745,21367,2,2012,True,Ford Expedition,Maroon
746,146983,38,2005,True,Ford Bronco,Red
747,127257,40,2010,True,Toyota RAV4,Maroon
748,83548,15,2013,True,Audi A6,White
749,93058,41,2007,True,Dodge Challenger,Red
750,76988,32,2011,True,Nissan Altima,Black
751,107724,47,1999,True,Chevrolet Tahoe,Yellow
752,80354,20,2021,True,Audi A6,Yellow
753,137996,29,2022,True,Toyota 4Runner,Light Blue
754,57868,50,2007,True,Ford Bronco,Red
755,70900,19,2019,True,Honda Civic,Red
756,96949,6,2017,True,Toyota Land Cruiser,Yellow
757,131675,1,2008,True,Toyota RAV4,White
758,99851,18,2007,True,Toyota Corolla,Black
759,79389,21,2017,True,Honda Accord,Yellow
760,74195,50,2004,True,Honda Civic,Grey
761,133346,16,2024,False,Jeep Wrangler,Maroon
762,148120,9,1998,True,Toyota Corolla,Light Blue
763,118885,30,2007,True,Nissan Altima,Blue
764,127108,21,2004,True,Cadillac Escalade,Maroon
765,22590,27,2009,True,Toyota Sienna,Light Blue
766,121073,31,2015,True,Toyota 4Runner,Green
767,67436,47,2008,True,Ford Bronco,White
768,78324,13,2002,True,Cadillac Escalade,Red
769,125291,1,2010,True,Toyota Land Cruiser,Blue
770,112299,33,2002,True,Honda Civic,White
771,13724,47,2007,True,Ford Escape,Black
772,86418,41,2010,True,Toyota Land Cruiser,Light Blue
773,128432,29,2006,True,Jeep Wrangler,Maroon
774,132396,10,2012,True,Toyota Camry,Blue
775,81295,29,2023,False,Toyota Corolla,Red
776,106423,23,2021,True,Cadillac Escalade,Red
777,106088,43,2018,True,Dodge Challenger,Blue
778,143092,27,1998,True,Audi A6,Light Blue
779,124956,8,2013,True,Dodge Challenger,Blue
780,47636,11,2008,True,Ford Bronco,Black
781,10262,4,2020,True,Audi A6,White
782,30548,8,2009,True,Chevrolet Tahoe,Yellow
783,139518,37,2006,True,Toyota Camry,Yellow
784,104600,50,2011,True,Chevrolet Tahoe,Red
785,29544,4,2020,True,Ford Bronco,Grey
786,124793,28,2002,True,Jeep Wrangler,Yellow
787,106298,2,2023,False,Toyota Corolla,Red
788,146496,37,2016,True,Audi A3,White
789,23562,11,2009,True,Cadillac Escalade,Green
790,69003,23,2006,True,Audi A3,Black
791,53790,29,2010,True,Toyota RAV4,Red
792,54666,20,2001,True,Toyota RAV4,Blue
793,40403,18,2007,True,Audi A3,Yellow
794,116935,1,1999,True,Toyota Land Cruiser,Maroon
795,142325,28,2018,True,Toyota RAV4,Green
796,50827,18,2023,False,Toyota 4Runner,Maroon
797,62979,20,2024,False,Ford Expedition,Green
798,116215,49,2010,True,Toyota Land Cruiser,Blue
799,128159,35,2003,True,Toyota Camry,Light Blue
800,93590,41,2004,True,Ford Bronco,White
801,101795,12,2013,True,Toyota Sienna,White
802,91677,25,2018,True,Ford Escape,Blue
803,74882,27,1999,True,Ford Expedition,White
804,91564,34,2021,True,Nissan Altima,Maroon
805,61865,21,2004,True,Nissan Altima,White
806,114170,3,2010,True,Cadillac Escalade,White
807,16482,3,2009,True,Toyota Land Cruiser,Black
808,106683,48,2020,True,Ford Expedition,White
809,113920,43,2018,True,Jeep Wrangler,Light Blue
810,134611,23,2021,True,Toyota Sienna,Yellow
811,24547,33,2012,True,Nissan Altima,Light Blue
812,53740,27,2008,True,Toyota RAV4,White
813,108876,40,2024,False,Honda Civic,Green
814,34181,34,2017,True,Toyota Sienna,Grey
815,14493,42,2005,True,Audi A3,White
816,105128,14,2020,True,Ford Bronco,Blue
817,79637,20,2009,True,Toyota Corolla,Light Blue
818,67379,25,2012,True,Ford Bronco,Yellow
819,31101,4,2012,True,Cadillac Escalade,Blue
820,123499,10,2005,True,Honda Accord,Green
821,113554,15,2011,True,Ford Escape,Green
822,129194,12,2000,True,Jeep Wrangler,Black
823,79938,12,2021,True,Ford Expedition,Grey
824,59669,5,2011,True,Chevrolet Tahoe,Blue
825,83545,35,2006,True,Ford Escape,Grey
826,16127,47,2015,True,Audi A3,Maroon
827,93610,36,2022,True,Jeep Cherokee,Yellow
828,16900,25,2015,True,Jeep Wrangler,Yellow
829,14749,32,2020,True,Jeep Wrangler,Blue
830,106921,48,2008,True,Audi A6,Maroon
831,86552,45,2001,True,Chevrolet Tahoe,Light Blue
832,121318,31,2006,True,Toyota Camry,White
833,106534,26,2001,True,Jeep Wrangler,White
834,69713,13,2008,True,Jeep Wrangler,Grey
835,88512,11,2006,True,Toyota Camry,Maroon
836,78887,5,2001,True,Jeep Cherokee,White
837,104297,6,2013,True,Toyota 4Runner,White
838,53107,20,2021,True,Toyota Land Cruiser,Black
839,122315,7,2019,True,Jeep Cherokee,Red
840,48614,34,2017,True,Toyota Corolla,Black
841,111624,15,2015,True,Toyota Sienna,Grey
842,39480,3,2014,True,Toyota Land Cruiser,Grey
843,42408,13,1998,True,Honda Civic,White
844,102972,8,2024,False,Toyota Land Cruiser,White
845,6795,36,2020,True,Ford Escape,Grey
846,120837,40,2012,True,Audi A6,White
847,131569,26,2022,True,Ford Escape,White
848,143582,43,2009,True,Toyota Land Cruiser,White
849,32448,19,2005,True,Toyota Sienna,Light Blue
850,122398,7,2012,True,Honda Accord,White
851,140847,29,2000,True,Ford Bronco,Black
852,112338,44,2011,True,Ford Escape,Blue
853,6649,39,2009,True,Ford Bronco,Light Blue
854,149593,45,2022,True,Dodge Challenger,Yellow
855,53977,6,2005,True,Ford Bronco,Green
856,119652,49,2011,True,Nissan Altima,Light Blue
857,143215,7,2008,True,Dodge Challenger,Blue
858,41249,23,2014,True,Toyota Corolla,Light Blue
859,63848,33,2014,True,Ford Expedition,Red
860,127203,9,2022,True,Jeep Cherokee,Light Blue
861,75090,49,2012,True,Toyota Sienna,Maroon
862,18555,49,2006,True,Honda Accord,Grey
863,71268,6,2006,True,Nissan Altima,Green
864,51923,21,2005,True,Toyota RAV4,Maroon
865,23108,3,2013,True,Toyota Sienna,Green
866,136551,25,2014,True,Audi A3,Red
867,27853,32,2000,True,Toyota Sienna,Grey
868,46883,24,2020,True,Honda Accord,Blue
869,63633,23,2000,True,Toyota RAV4,Light Blue
870,63847,19,2000,True,Audi A6,Black
871,129029,6,2008,True,Honda Accord,Light Blue
872,81726,19,2022,True,Honda Civic,Black
873,112684,11,2023,False,Jeep Wrangler,Grey
874,53471,13,2001,True,Toyota Camry,Red
875,129328,6,1998,True,Jeep Wrangler,Light Blue
876,123892,7,2017,True,Audi A3,White
877,11955,40,2024,False,Toyota 4Runner,White
878,97747,42,2018,True,Chevrolet Tahoe,Yellow
879,53399,4,2018,True,Honda Accord,Grey
880,37296,14,2002,True,Ford Bronco,Yellow
881,118081,3,2021,True,Toyota Corolla,Black
882,57071,6,2012,True,Ford Escape,Grey
883,50733,36,2008,True,Dodge Challenger,Grey
884,51411,14,2014,True,Cadillac Escalade,Blue
885,143470,3,2010,True,Audi A6,Maroon
886,9711,24,2018,True,Ford Bronco,White
887,144631,7,2022,True,Ford Escape,Yellow
888,79074,19,2012,True,Honda Civic,Grey
889,120878,25,2011,True,Chevrolet Tahoe,Blue
890,85202,26,2011,True,Nissan Altima,Yellow
891,77072,19,2016,True,Nissan Altima,Light Blue
892,84850,36,2020,True,Honda Accord,Grey
893,56306,43,2013,True,Dodge Challenger,Blue
894,41676,31,2017,True,Toyota Camry,Grey
895,134757,5,2008,True,Jeep Wrangler,White
896,128589,12,2005,True,Chevrolet Tahoe,Blue
897,148574,24,2013,True,Toyota Camry,Light Blue
898,49481,17,2003,True,Toyota Corolla,Light Blue
899,23328,23,2007,True,Ford Bronco,Green
900,15220,10,2014,True,Audi A6,White
901,138451,36,2023,False,Cadillac Escalade,Yellow
902,57132,1,2020,True,Toyota Sienna,Light Blue
903,79400,44,2016,True,Toyota Land Cruiser,Light Blue
904,131164,13,1998,True,Toyota Sienna,Grey
905,139909,11,2001,True,Nissan Altima,Grey
906,46157,12,2019,True,Cadillac Escalade,Blue
907,66117,46,2011,True,Jeep Cherokee,Maroon
908,129695,28,2004,True,Chevrolet Tahoe,Maroon
909,75703,29,1998,True,Ford Escape,Yellow
910,111631,33,2010,True,Ford Bronco,Light Blue
911,45984,14,2018,True,Toyota RAV4,Maroon
912,59654,4,1998,True,Ford Bronco,Green
913,122147,34,2013,True,Honda Accord,Blue
914,39315,12,2019,True,Toyota RAV4,Yellow
915,20536,49,2016,True,Toyota Land Cruiser,White
916,92260,22,2012,True,Audi A6,Light Blue
917,105282,25,2014,True,Toyota RAV4,Maroon
918,133122,5,2018,True,Audi A6,Grey
919,71539,21,2005,True,Toyota 4Runner,Black
920,148733,38,2012,True,Chevrolet Tahoe,Yellow
921,45613,46,2019,True,Honda Accord,Red
922,71267,31,2020,True,Ford Bronco,Red
923,122246,41,2010,True,Toyota Corolla,Black
924,75454,32,1999,True,Toyota 4Runner,Blue
925,34376,29,2002,True,Nissan Altima,Grey
926,34268,6,2018,True,Jeep Cherokee,Maroon
927,122985,47,2010,True,Toyota Sienna,Blue
928,6581,31,2020,True,Ford Bronco,Green
929,63441,45,1999,True,Toyota 4Runner,Maroon
930,106781,37,2015,True,Honda Civic,Red
931,60315,29,2006,True,Toyota Sienna,Black
932,91920,44,2009,True,Toyota Sienna,Grey
933,97021,30,2018,True,Ford Expedition,White
934,115102,25,1999,True,Ford Expedition,Red
935,105948,28,2009,True,Nissan Altima,Black
936,101782,1,2002,True,Toyota Corolla,Yellow
937,117744,12,2019,True,Toyota Corolla,Red
938,108612,18,2015,True,Nissan Altima,Green
939,25380,8,2013,True,Ford Bronco,Light Blue
940,11421,43,2023,False,Honda Accord,Light Blue
941,36088,46,2000,True,Audi A3,White
942,116033,2,2016,True,Toyota Land Cruiser,Yellow
943,82132,18,2013,True,Honda Civic,Red
944,31824,32,2013,True,Jeep Cherokee,White
945,87346,46,2022,True,Ford Bronco,Maroon
946,33503,24,2023,False,Cadillac Escalade,Blue
947,43130,6,2008,True,Ford Expedition,Black
948,146520,38,2023,False,Honda Accord,Grey
949,143313,15,2003,True,Audi A6,White
950,81095,43,2017,True,Nissan Altima,Red
951,12028,40,2023,False,Toyota Camry,Black
952,114107,37,1999,True,Audi A3,Maroon
953,28004,30,2000,True,Toyota 4Runner,Maroon
954,58996,19,2008,True,Chevrolet Tahoe,Maroon
955,97169,16,2013,True,Toyota Corolla,Red
956,45267,25,2016,True,Dodge Challenger,Black
957,122568,20,2018,True,Nissan Altima,Red
958,19789,49,2013,True,Toyota 4Runner,White
959,30720,43,2019,True,Toyota 4Runner,Maroon
960,49958,31,2018,True,Toyota Land Cruiser,Maroon
961,139520,33,2005,True,Toyota Corolla,Yellow
962,110953,9,2011,True,Audi A3,Light Blue
963,63231,28,2015,True,Toyota 4Runner,White
964,61564,2,2002,True,Cadillac Escalade,Green
965,131443,42,2007,True,Honda Accord,Green
966,109735,25,2004,True,Jeep Cherokee,Maroon
967,107093,45,2013,True,Honda Accord,Blue
968,8725,27,2010,True,Cadillac Escalade,Green
969,9469,11,2007,True,Dodge Challenger,Light Blue
970,145462,2,2011,True,Toyota Land Cruiser,Light Blue
971,134611,13,1999,True,Dodge Challenger,Black
972,56722,26,2007,True,Toyota 4Runner,Black
973,18557,35,1999,True,Audi A3,Grey
974,58469,38,2006,True,Toyota Land Cruiser,Blue
975,74401,39,1998,True,Ford Expedition,White
976,101339,29,1999,True,Cadillac Escalade,White
977,47582,49,2018,True,Honda Accord,Grey
978,114059,34,2004,True,Honda Accord,Red
979,111675,4,2015,True,Toyota Sienna,Yellow
980,64253,26,2002,True,Cadillac Escalade,Yellow
981,60025,1,2010,True,Toyota 4Runner,Light Blue
982,72479,17,2005,True,Nissan Altima,Red
983,32262,49,2009,True,Audi A3,Red
984,25121,6,2004,True,Honda Civic,Green
985,58944,43,2013,True,Toyota Camry,Yellow
986,76101,45,2021,True,Toyota Corolla,Maroon
987,61876,20,2009,True,Cadillac Escalade,Light Blue
988,149023,31,2013,True,Cadillac Escalade,Black
989,30316,23,2013,True,Nissan Altima,Black
990,61835,2,2005,True,Dodge Challenger,White
991,95082,35,2011,True,Ford Escape,Maroon
992,77190,15,2017,True,Chevrolet Tahoe,Red
993,109285,29,2022,True,Ford Expedition,Light Blue
994,127073,25,1998,True,Toyota Sienna,Red
995,93879,18,2024,False,Toyota RAV4,Yellow
996,139654,22,2019,True,Toyota RAV4,White
997,13690,17,2008,True,Jeep Cherokee,Grey
998,31275,27,2024,False,Toyota 4Runner,Grey
999,23573,22,2020,True,Dodge Challenger,Maroon
1000,25852,8,2013,True,Honda Accord,Maroon
1001,10938,12,2005,True,Chevrolet Tahoe,Green
1002,66308,32,2004,True,Nissan Altima,Red
1003,137122,45,2014,True,Audi A3,Grey
1004,13881,31,2022,True,Toyota Camry,Blue
1005,75664,37,1999,True,Toyota RAV4,Maroon
1006,55881,13,2020,True,Toyota RAV4,Maroon
1007,56827,9,2015,True,Honda Accord,Light Blue
1008,55760,48,2021,True,Cadillac Escalade,Red
1009,95062,29,2021,True,Jeep Wrangler,Light Blue
1010,88329,4,2008,True,Honda Civic,Green
1011,16055,46,2011,True,Jeep Cherokee,Maroon
1012,139861,39,2012,True,Toyota 4Runner,Maroon
1013,10926,26,2021,True,Toyota Corolla,Green
1014,133378,37,2024,False,Toyota Land Cruiser,Black
1015,13035,26,2017,True,Ford Escape,Light Blue
1016,90879,43,2012,True,Toyota 4Runner,Red
1017,39284,11,2014,True,Audi A3,Black
1018,48699,29,2012,True,Toyota Sienna,Red
1019,95490,8,2008,True,Honda Accord,Red
1020,26002,33,2014,True,Audi A3,Green
1021,19160,7,2005,True,Honda Civic,Red
1022,143753,27,2010,True,Jeep Wrangler,Red
1023,110403,27,2000,True,Jeep Cherokee,Red
1024,6410,12,2024,False,Cadillac Escalade,Green
1025,130167,20,2007,True,Dodge Challenger,Red
1026,57737,34,2008,True,Cadillac Escalade,Yellow
1027,127407,41,1998,True,Cadillac Escalade,Black
1028,131501,17,2011,True,Honda Accord,Green
1029,31043,25,2020,True,Audi A6,Maroon
1030,13485,30,2016,True,Cadillac Escalade,Black
1031,121148,18,2013,True,Ford Escape,Black
1032,149252,8,2012,True,Nissan Altima,Green
1033,118321,46,2020,True,Audi A3,Blue
1034,135920,32,2018,True,Toyota RAV4,Red
1035,26264,22,2005,True,Nissan Altima,Black
1036,88284,26,2011,True,Dodge Challenger,Maroon
